article,article_set,coder,no_selections_found,codable,standard_article
PMC4401865,pmc_article,shruthikrish,FALSE,NA,NA
PMC4404531,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4404937,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4404937,pmc_article,jackchristen,TRUE,NA,NA
PMC4407761,pmc_article,vsanchana,FALSE,NA,NA
PMC4407839,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4408226,pmc_article,courtneybroderick,FALSE,NA,NA
PMC4409168,pmc_article,vsanchana,FALSE,NA,NA
PMC4410084,pmc_article,evelynkue,FALSE,NA,NA
PMC4410849,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4411514,pmc_article,mjsong1201,FALSE,NA,NA
PMC4411514,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4412331,pmc_article,vsanchana,TRUE,NA,NA
PMC4414101,pmc_article,shruthikrish,TRUE,NA,NA
PMC4414101,pmc_article,mjsong1201,TRUE,NA,NA
PMC4414107,pmc_article,sahilshahh,TRUE,NA,NA
PMC4414107,pmc_article,brentbiglin,TRUE,NA,NA
PMC4419364,pmc_article,jackchristen,TRUE,NA,NA
PMC4421312,pmc_article,mjsong1201,TRUE,NA,NA
PMC4421576,pmc_article,henryrossiter,TRUE,NA,NA
PMC4421612,pmc_article,evelynkue,TRUE,NA,NA
PMC4421706,pmc_article,henryrossiter,TRUE,NA,NA
PMC4422970,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4425235,pmc_article,oceanwall,FALSE,NA,NA
PMC4427071,pmc_article,tonyli0409,TRUE,NA,NA
PMC4427257,pmc_article,henryrossiter,TRUE,NA,NA
PMC4428716,pmc_article,jaskiratsingh23,FALSE,NA,NA
PMC4430137,pmc_article,evelynkue,TRUE,NA,NA
PMC4431026,pmc_article,henryrossiter,TRUE,NA,NA
PMC4431321,pmc_article,evelynkue,TRUE,NA,NA
PMC4431423,pmc_article,brentbiglin,FALSE,NA,NA
PMC4431426,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4433308,pmc_article,jackchristen,TRUE,NA,NA
PMC4433477,pmc_article,sehreenali,TRUE,NA,NA
PMC4433477,pmc_article,evelynkue,TRUE,NA,NA
PMC4434997,pmc_article,tonyli0409,TRUE,NA,NA
PMC4435018,pmc_article,jasleen29,FALSE,NA,NA
PMC4435249,pmc_article,henryrossiter,TRUE,NA,NA
PMC4435308,pmc_article,jasleen29,TRUE,NA,NA
PMC4435329,pmc_article,henryrossiter,TRUE,NA,NA
PMC4435381,pmc_article,jackchristen,TRUE,NA,NA
PMC4435384,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4436784,pmc_article,evelynkue,FALSE,NA,NA
PMC4436784,pmc_article,mjsong1201,FALSE,NA,NA
PMC4437485,pmc_article,jcsick,FALSE,NA,NA
PMC4437485,pmc_article,jackchristen,FALSE,NA,NA
PMC4441238,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4441238,pmc_article,mjsong1201,FALSE,NA,NA
PMC4442889,pmc_article,henryrossiter,TRUE,NA,NA
PMC4442902,pmc_article,mprabhudesai,FALSE,NA,NA
PMC4443294,pmc_article,mjsong1201,FALSE,NA,NA
PMC4443457,pmc_article,anneclarisse,FALSE,NA,NA
PMC4444504,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4445868,pmc_article,jasleen29,TRUE,NA,NA
PMC4447034,pmc_article,evelynkue,TRUE,NA,NA
PMC4449848,pmc_article,evelynkue,FALSE,NA,NA
PMC4450657,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4450657,pmc_article,henryrossiter,TRUE,NA,NA
PMC4453596,pmc_article,mjsong1201,FALSE,NA,NA
PMC4453596,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4453602,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4453642,pmc_article,shruthikrish,FALSE,NA,NA
PMC4453642,pmc_article,mjsong1201,FALSE,NA,NA
PMC4453652,pmc_article,anneclarisse,FALSE,NA,NA
PMC4453662,pmc_article,oceanwall,TRUE,NA,NA
PMC4453845,pmc_article,anneclarisse,FALSE,NA,NA
PMC4454910,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4455856,pmc_article,tonyli0409,FALSE,NA,NA
PMC4461016,pmc_article,jackchristen,TRUE,NA,NA
PMC4468621,pmc_article,anneclarisse,FALSE,NA,NA
PMC4468934,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4470347,pmc_article,henryrossiter,FALSE,NA,NA
PMC4472590,pmc_article,henryrossiter,FALSE,NA,NA
PMC4473108,pmc_article,sonakshigarg23,FALSE,NA,NA
PMC4475471,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4475471,pmc_article,ctjoe,FALSE,NA,NA
PMC4475901,pmc_article,jasleen29,FALSE,NA,NA
PMC4478301,pmc_article,evelynkue,FALSE,NA,NA
PMC4478705,pmc_article,henryrossiter,FALSE,NA,NA
PMC4479958,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4481026,pmc_article,jasleen29,TRUE,NA,NA
PMC4481556,pmc_article,henryrossiter,FALSE,NA,NA
PMC4484363,pmc_article,mjsong1201,TRUE,NA,NA
PMC4485686,pmc_article,yashkar,TRUE,NA,NA
PMC4486157,pmc_article,tonyli0409,TRUE,NA,NA
PMC4492334,pmc_article,anneclarisse,FALSE,NA,NA
PMC4492754,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4494636,pmc_article,meganpearson,FALSE,NA,NA
PMC4495251,pmc_article,mjsong1201,TRUE,NA,NA
PMC4495251,pmc_article,anneclarisse,TRUE,NA,NA
PMC4495456,pmc_article,henryrossiter,FALSE,NA,NA
PMC4496436,pmc_article,anneclarisse,FALSE,NA,NA
PMC4496510,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4497354,pmc_article,henryrossiter,FALSE,NA,NA
PMC4499551,pmc_article,jackchristen,TRUE,NA,NA
PMC4499650,pmc_article,jackchristen,FALSE,NA,NA
PMC4501418,pmc_article,yashkar,FALSE,NA,NA
PMC4502401,pmc_article,henryrossiter,TRUE,NA,NA
PMC4503903,pmc_article,evelynkue,FALSE,NA,NA
PMC4504747,pmc_article,mjsong1201,FALSE,NA,NA
PMC4504996,pmc_article,jackchristen,FALSE,NA,NA
PMC4505989,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4505995,pmc_article,jcsick,FALSE,NA,NA
PMC4506345,pmc_article,anneclarisse,FALSE,NA,NA
PMC4507389,pmc_article,henryrossiter,TRUE,NA,NA
PMC4508259,pmc_article,jackchristen,FALSE,NA,NA
PMC4510509,pmc_article,jackchristen,TRUE,NA,NA
PMC4511747,pmc_article,jackchristen,TRUE,NA,NA
PMC4512373,pmc_article,mjsong1201,TRUE,NA,NA
PMC4513216,pmc_article,henryrossiter,FALSE,NA,NA
PMC4513598,pmc_article,henryrossiter,FALSE,NA,NA
PMC4515454,pmc_article,meganpearson,FALSE,NA,NA
PMC4520192,pmc_article,evelynkue,TRUE,NA,NA
PMC4520336,pmc_article,henryrossiter,FALSE,NA,NA
PMC4521266,pmc_article,oceanwall,TRUE,NA,NA
PMC4521653,pmc_article,shruthikrish,TRUE,NA,NA
PMC4521653,pmc_article,brentbiglin,TRUE,NA,NA
PMC4521673,pmc_article,evelynkue,FALSE,NA,NA
PMC4521673,pmc_article,mjsong1201,FALSE,NA,NA
PMC4523486,pmc_article,tonyli0409,FALSE,NA,NA
PMC4524268,pmc_article,mjsong1201,TRUE,NA,NA
PMC4524268,pmc_article,jcsick,TRUE,NA,NA
PMC4526602,pmc_article,evelynkue,TRUE,NA,NA
PMC4527497,pmc_article,ambermomin,FALSE,NA,NA
PMC4530448,pmc_article,jackchristen,FALSE,NA,NA
PMC4531573,pmc_article,jasleen29,TRUE,NA,NA
PMC4531628,pmc_article,henryrossiter,FALSE,NA,NA
PMC4531739,pmc_article,jackchristen,FALSE,NA,NA
PMC4531765,pmc_article,mjsong1201,FALSE,NA,NA
PMC4531765,pmc_article,w1001766,FALSE,NA,NA
PMC4534731,pmc_article,henryrossiter,TRUE,NA,NA
PMC4535552,pmc_article,henryrossiter,FALSE,NA,NA
PMC4536843,pmc_article,anneclarisse,FALSE,NA,NA
PMC4537145,pmc_article,evelynkue,TRUE,NA,NA
PMC4537151,pmc_article,jasleen29,FALSE,NA,NA
PMC4538243,pmc_article,evelynkue,TRUE,NA,NA
PMC4538254,pmc_article,sehreenali,TRUE,NA,NA
PMC4539087,pmc_article,meganpearson,TRUE,NA,NA
PMC4540138,pmc_article,jasleen29,TRUE,NA,NA
PMC4540847,pmc_article,evelynkue,FALSE,NA,NA
PMC4540881,pmc_article,mjsong1201,FALSE,NA,NA
PMC4540966,pmc_article,jackchristen,FALSE,NA,NA
PMC4541475,pmc_article,evelynkue,FALSE,NA,NA
PMC4541654,pmc_article,meganpearson,FALSE,NA,NA
PMC4542943,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4543182,pmc_article,henryrossiter,TRUE,NA,NA
PMC4543188,pmc_article,henryrossiter,TRUE,NA,NA
PMC4544809,pmc_article,sehreenali,TRUE,NA,NA
PMC4544809,pmc_article,henryrossiter,TRUE,NA,NA
PMC4548766,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4551074,pmc_article,brentbiglin,FALSE,NA,NA
PMC4551318,pmc_article,jcsick,FALSE,NA,NA
PMC4551318,pmc_article,henryrossiter,FALSE,NA,NA
PMC4553351,pmc_article,mjsong1201,FALSE,NA,NA
PMC4553351,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4554393,pmc_article,rajat-ahuja1997,FALSE,NA,NA
PMC4554393,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4554399,pmc_article,ppseguel,TRUE,NA,NA
PMC4554783,pmc_article,henryrossiter,TRUE,NA,NA
PMC4555517,pmc_article,ppseguel,TRUE,NA,NA
PMC4555593,pmc_article,ctjoe,FALSE,NA,NA
PMC4559775,pmc_article,evelynkue,FALSE,NA,NA
PMC4560502,pmc_article,anneclarisse,TRUE,NA,NA
PMC4561054,pmc_article,oceanwall,FALSE,NA,NA
PMC4564314,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4564743,pmc_article,oceanwall,FALSE,NA,NA
PMC4566505,pmc_article,tonyli0409,TRUE,NA,NA
PMC4566509,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4566896,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4566896,pmc_article,mjsong1201,TRUE,NA,NA
PMC4567100,pmc_article,sehreenali,TRUE,NA,NA
PMC4567174,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4567233,pmc_article,mjsong1201,FALSE,NA,NA
PMC4568189,pmc_article,oceanwall,FALSE,NA,NA
PMC4568868,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4568887,pmc_article,jackchristen,TRUE,NA,NA
PMC4569313,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4570604,pmc_article,jackchristen,TRUE,NA,NA
PMC4573601,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4574835,pmc_article,evelynkue,FALSE,NA,NA
PMC4575381,pmc_article,henryrossiter,FALSE,NA,NA
PMC4576863,pmc_article,oceanwall,FALSE,NA,NA
PMC4578141,pmc_article,jackchristen,TRUE,NA,NA
PMC4579164,pmc_article,henryrossiter,FALSE,NA,NA
PMC4579189,pmc_article,brentbiglin,TRUE,NA,NA
PMC4579189,pmc_article,shruthikrish,TRUE,NA,NA
PMC4579483,pmc_article,henryrossiter,FALSE,NA,NA
PMC4582469,pmc_article,tonyli0409,FALSE,NA,NA
PMC4582499,pmc_article,jackchristen,FALSE,NA,NA
PMC4582502,pmc_article,oceanwall,TRUE,NA,NA
PMC4582504,pmc_article,evelynkue,TRUE,NA,NA
PMC4582559,pmc_article,jasleen29,TRUE,NA,NA
PMC4582561,pmc_article,oceanwall,FALSE,NA,NA
PMC4583605,pmc_article,evelynkue,FALSE,NA,NA
PMC4583706,pmc_article,mjsong1201,FALSE,NA,NA
PMC4583819,pmc_article,jcsick,FALSE,NA,NA
PMC4584013,pmc_article,ctjoe,FALSE,NA,NA
PMC4584665,pmc_article,tonyli0409,TRUE,NA,NA
PMC4585391,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4586740,pmc_article,tonyli0409,FALSE,NA,NA
PMC4586752,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4588797,pmc_article,ppseguel,FALSE,NA,NA
PMC4589266,pmc_article,jackchristen,FALSE,NA,NA
PMC4589431,pmc_article,jcsick,TRUE,NA,NA
PMC4589431,pmc_article,shruthikrish,TRUE,NA,NA
PMC4589432,pmc_article,anneclarisse,TRUE,NA,NA
PMC4589655,pmc_article,henryrossiter,FALSE,NA,NA
PMC4589713,pmc_article,jcsick,FALSE,NA,NA
PMC4590259,pmc_article,tonyli0409,FALSE,NA,NA
PMC4590314,pmc_article,henryrossiter,TRUE,NA,NA
PMC4591152,pmc_article,anneclarisse,TRUE,NA,NA
PMC4592051,pmc_article,henryrossiter,FALSE,NA,NA
PMC4592933,pmc_article,oceanwall,TRUE,NA,NA
PMC4593888,pmc_article,jaskiratsingh23,TRUE,NA,NA
PMC4595364,pmc_article,raghu-achukola,TRUE,NA,NA
PMC4595364,pmc_article,mjsong1201,TRUE,NA,NA
PMC4596447,pmc_article,jackchristen,TRUE,NA,NA
PMC4597507,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4597519,pmc_article,caifand,TRUE,NA,NA
PMC4597539,pmc_article,brentbiglin,TRUE,NA,NA
PMC4597539,pmc_article,ctjoe,TRUE,NA,NA
PMC4597681,pmc_article,henryrossiter,TRUE,NA,NA
PMC4597698,pmc_article,jackchristen,TRUE,NA,NA
PMC4597711,pmc_article,jasleen29,TRUE,NA,NA
PMC4599048,pmc_article,anneclarisse,TRUE,NA,NA
PMC4600182,pmc_article,jackchristen,FALSE,NA,NA
PMC4602453,pmc_article,henryrossiter,TRUE,NA,NA
PMC4602685,pmc_article,henryrossiter,TRUE,NA,NA
PMC4602766,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4602874,pmc_article,oceanwall,FALSE,NA,NA
PMC4602909,pmc_article,anneclarisse,FALSE,NA,NA
PMC4605298,pmc_article,evelynkue,TRUE,NA,NA
PMC4608057,pmc_article,henryrossiter,TRUE,NA,NA
PMC4608605,pmc_article,evelynkue,TRUE,NA,NA
PMC4610773,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4610773,pmc_article,jaskiratsingh23,TRUE,NA,NA
PMC4610780,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4613151,pmc_article,mrcyndns,TRUE,NA,NA
PMC4614601,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4615090,pmc_article,brentbiglin,TRUE,NA,NA
PMC4615111,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4615214,pmc_article,henryrossiter,FALSE,NA,NA
PMC4615379,pmc_article,oceanwall,FALSE,NA,NA
PMC4615379,pmc_article,jackchristen,FALSE,NA,NA
PMC4616395,pmc_article,jackchristen,FALSE,NA,NA
PMC4616535,pmc_article,brentbiglin,FALSE,NA,NA
PMC4616535,pmc_article,shruthikrish,FALSE,NA,NA
PMC4616740,pmc_article,jcsick,FALSE,NA,NA
PMC4616920,pmc_article,evelynkue,FALSE,NA,NA
PMC4618831,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4620299,pmc_article,oceanwall,FALSE,NA,NA
PMC4621286,pmc_article,tonyli0409,FALSE,NA,NA
PMC4621721,pmc_article,jackchristen,FALSE,NA,NA
PMC4621721,pmc_article,evelynkue,FALSE,NA,NA
PMC4621840,pmc_article,sehreenali,FALSE,NA,NA
PMC4622454,pmc_article,jackchristen,FALSE,NA,NA
PMC4622569,pmc_article,henryrossiter,FALSE,NA,NA
PMC4623144,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4623366,pmc_article,jackchristen,FALSE,NA,NA
PMC4623719,pmc_article,anneclarisse,FALSE,NA,NA
PMC4626665,pmc_article,evelynkue,FALSE,NA,NA
PMC4626778,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4628493,pmc_article,jasleen29,FALSE,NA,NA
PMC4630049,pmc_article,oceanwall,FALSE,NA,NA
PMC4630182,pmc_article,meganpearson,FALSE,NA,NA
PMC4631805,pmc_article,jackchristen,FALSE,NA,NA
PMC4632117,pmc_article,henryrossiter,FALSE,NA,NA
PMC4632885,pmc_article,jackchristen,FALSE,NA,NA
PMC4632900,pmc_article,jackchristen,FALSE,NA,NA
PMC4632933,pmc_article,jackchristen,FALSE,NA,NA
PMC4633460,pmc_article,yashkar,FALSE,NA,NA
PMC4634381,pmc_article,mjsong1201,FALSE,NA,NA
PMC4634381,pmc_article,sehreenali,FALSE,NA,NA
PMC4634622,pmc_article,tonyli0409,FALSE,NA,NA
PMC4635843,pmc_article,mjsong1201,TRUE,NA,NA
PMC4635843,pmc_article,shruthikrish,TRUE,NA,NA
PMC4638059,pmc_article,jasleen29,TRUE,NA,NA
PMC4640439,pmc_article,oceanwall,FALSE,NA,NA
PMC4642173,pmc_article,ppseguel,FALSE,NA,NA
PMC4644012,pmc_article,mjsong1201,FALSE,NA,NA
PMC4644610,pmc_article,yashkar,FALSE,NA,NA
PMC4644632,pmc_article,jcsick,FALSE,NA,NA
PMC4645906,pmc_article,tonyli0409,TRUE,NA,NA
PMC4646224,pmc_article,jasleen29,FALSE,NA,NA
PMC4647257,pmc_article,jackchristen,FALSE,NA,NA
PMC4649725,pmc_article,mjsong1201,FALSE,NA,NA
PMC4650967,pmc_article,jasleen29,TRUE,NA,NA
PMC4651396,pmc_article,mjsong1201,FALSE,NA,NA
PMC4651396,pmc_article,raghu-achukola,FALSE,NA,NA
PMC4654549,pmc_article,mjsong1201,FALSE,NA,NA
PMC4654549,pmc_article,jackchristen,FALSE,NA,NA
PMC4660459,pmc_article,mjsong1201,TRUE,NA,NA
PMC4660459,pmc_article,brentbiglin,TRUE,NA,NA
PMC4662707,pmc_article,oceanwall,FALSE,NA,NA
PMC4664003,pmc_article,sehreenali,FALSE,NA,NA
PMC4664599,pmc_article,ppseguel,TRUE,NA,NA
PMC4664766,pmc_article,tonyli0409,TRUE,NA,NA
PMC4664860,pmc_article,mjsong1201,TRUE,NA,NA
PMC4665705,pmc_article,evelynkue,FALSE,NA,NA
PMC4665880,pmc_article,mjsong1201,FALSE,NA,NA
PMC4666316,pmc_article,mjsong1201,FALSE,NA,NA
PMC4666316,pmc_article,realrichardparker,FALSE,NA,NA
PMC4667234,pmc_article,jackchristen,FALSE,NA,NA
PMC4667658,pmc_article,oceanwall,TRUE,NA,NA
PMC4668168,pmc_article,ambermomin,FALSE,NA,NA
PMC4672851,pmc_article,sahilshahh,FALSE,NA,NA
PMC4673871,pmc_article,jackchristen,FALSE,NA,NA
PMC4674487,pmc_article,jasleen29,TRUE,NA,NA
PMC4674517,pmc_article,mjsong1201,FALSE,NA,NA
PMC4674517,pmc_article,jackchristen,FALSE,NA,NA
PMC4674983,pmc_article,sonakshigarg23,TRUE,NA,NA
PMC4675816,pmc_article,jackchristen,FALSE,NA,NA
PMC4675898,pmc_article,evelynkue,FALSE,NA,NA
PMC4677704,pmc_article,jackchristen,TRUE,NA,NA
PMC4677704,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4679799,pmc_article,jackchristen,FALSE,NA,NA
PMC4679799,pmc_article,oceanwall,FALSE,NA,NA
PMC4680075,pmc_article,ppseguel,FALSE,NA,NA
PMC4683424,pmc_article,shruthikrish,FALSE,NA,NA
PMC4683424,pmc_article,mjsong1201,FALSE,NA,NA
PMC4685610,pmc_article,sehreenali,TRUE,NA,NA
PMC4685888,pmc_article,anneclarisse,TRUE,NA,NA
PMC4686099,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4687766,pmc_article,jackchristen,FALSE,NA,NA
PMC4689249,pmc_article,jasleen29,TRUE,NA,NA
PMC4689249,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4689827,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4689842,pmc_article,jackchristen,TRUE,NA,NA
PMC4693078,pmc_article,jackchristen,TRUE,NA,NA
PMC4694603,pmc_article,raghu-achukola,TRUE,NA,NA
PMC4694603,pmc_article,shruthikrish,TRUE,NA,NA
PMC4700408,pmc_article,monicacho92,FALSE,NA,NA
PMC4701115,pmc_article,brentbiglin,TRUE,NA,NA
PMC4701115,pmc_article,jcsick,TRUE,NA,NA
PMC4701795,pmc_article,henryrossiter,TRUE,NA,NA
PMC4705047,pmc_article,jackchristen,TRUE,NA,NA
PMC4705095,pmc_article,oceanwall,TRUE,NA,NA
PMC4707405,pmc_article,jasleen29,FALSE,NA,NA
PMC4708074,pmc_article,jasleen29,TRUE,NA,NA
PMC4710801,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4713128,pmc_article,anneclarisse,FALSE,NA,NA
PMC4713914,pmc_article,anneclarisse,TRUE,NA,NA
PMC4714089,pmc_article,oceanwall,TRUE,NA,NA
PMC4714720,pmc_article,jackchristen,TRUE,NA,NA
PMC4714720,pmc_article,anneclarisse,TRUE,NA,NA
PMC4716173,pmc_article,brentbiglin,FALSE,NA,NA
PMC4717364,pmc_article,henryrossiter,TRUE,NA,NA
PMC4717398,pmc_article,jackchristen,TRUE,NA,NA
PMC4717942,pmc_article,jasleen29,FALSE,NA,NA
PMC4717945,pmc_article,jasleen29,TRUE,NA,NA
PMC4717961,pmc_article,raghu-achukola,FALSE,NA,NA
PMC4717961,pmc_article,mjsong1201,FALSE,NA,NA
PMC4718263,pmc_article,raghu-achukola,TRUE,NA,NA
PMC4718263,pmc_article,mjsong1201,TRUE,NA,NA
PMC4718351,pmc_article,mjsong1201,FALSE,NA,NA
PMC4718351,pmc_article,shruthikrish,FALSE,NA,NA
PMC4718369,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4719240,pmc_article,henryrossiter,FALSE,NA,NA
PMC4719361,pmc_article,jackchristen,TRUE,NA,NA
PMC4720104,pmc_article,tonyli0409,FALSE,NA,NA
PMC4720201,pmc_article,jackchristen,TRUE,NA,NA
PMC4720847,pmc_article,henryrossiter,FALSE,NA,NA
PMC4722096,pmc_article,shruthikrish,TRUE,NA,NA
PMC4722096,pmc_article,raghu-achukola,TRUE,NA,NA
PMC4722156,pmc_article,brentbiglin,TRUE,NA,NA
PMC4723022,pmc_article,mjsong1201,FALSE,NA,NA
PMC4724666,pmc_article,realrichardparker,TRUE,NA,NA
PMC4724700,pmc_article,henryrossiter,TRUE,NA,NA
PMC4724760,pmc_article,jackchristen,FALSE,NA,NA
PMC4725005,pmc_article,evelynkue,TRUE,NA,NA
PMC4725242,pmc_article,tonyli0409,TRUE,NA,NA
PMC4727202,pmc_article,jackchristen,TRUE,NA,NA
PMC4727475,pmc_article,jackchristen,FALSE,NA,NA
PMC4728087,pmc_article,henryrossiter,FALSE,NA,NA
PMC4728097,pmc_article,jasleen29,TRUE,NA,NA
PMC4731483,pmc_article,mrcyndns,TRUE,NA,NA
PMC4731563,pmc_article,tonyli0409,FALSE,NA,NA
PMC4731950,pmc_article,evelynkue,TRUE,NA,NA
PMC4733002,pmc_article,ankimnguyen,TRUE,NA,NA
PMC4733208,pmc_article,jasleen29,FALSE,NA,NA
PMC4733714,pmc_article,jackchristen,TRUE,NA,NA
PMC4733714,pmc_article,oceanwall,TRUE,NA,NA
PMC4733746,pmc_article,mjsong1201,TRUE,NA,NA
PMC4733746,pmc_article,shruthikrish,TRUE,NA,NA
PMC4733777,pmc_article,evelynkue,FALSE,NA,NA
PMC4736865,pmc_article,oceanwall,FALSE,NA,NA
PMC4736987,pmc_article,henryrossiter,FALSE,NA,NA
PMC4738122,pmc_article,carsonbrown19,TRUE,NA,NA
PMC4740966,pmc_article,mjsong1201,FALSE,NA,NA
PMC4740966,pmc_article,jackchristen,FALSE,NA,NA
PMC4743607,pmc_article,anneclarisse,FALSE,NA,NA
PMC4743723,pmc_article,jaskiratsingh23,TRUE,NA,NA
PMC4743729,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4744260,pmc_article,mjsong1201,TRUE,NA,NA
PMC4744260,pmc_article,jcsick,TRUE,NA,NA
PMC4746599,pmc_article,sehreenali,TRUE,NA,NA
PMC4748200,pmc_article,evelynkue,TRUE,NA,NA
PMC4748904,pmc_article,henryrossiter,FALSE,NA,NA
PMC4750115,pmc_article,evelynkue,TRUE,NA,NA
PMC4750136,pmc_article,meganpearson,FALSE,NA,NA
PMC4750163,pmc_article,anneclarisse,TRUE,NA,NA
PMC4750607,pmc_article,courtneybroderick,TRUE,NA,NA
PMC4750616,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4750770,pmc_article,oceanwall,FALSE,NA,NA
PMC4751907,pmc_article,evelynkue,FALSE,NA,NA
PMC4752071,pmc_article,ppseguel,TRUE,NA,NA
PMC4752095,pmc_article,oceanwall,FALSE,NA,NA
PMC4754077,pmc_article,courtneybroderick,FALSE,NA,NA
PMC4755061,pmc_article,jackchristen,TRUE,NA,NA
PMC4755242,pmc_article,mprabhudesai,TRUE,NA,NA
PMC4755524,pmc_article,anneclarisse,FALSE,NA,NA
PMC4756342,pmc_article,sonakshigarg23,TRUE,NA,NA
PMC4756880,pmc_article,mjsong1201,TRUE,NA,NA
PMC4756880,pmc_article,shruthikrish,TRUE,NA,NA
PMC4758284,pmc_article,evelynkue,FALSE,NA,NA
PMC4760300,pmc_article,anneclarisse,FALSE,NA,NA
PMC4760657,pmc_article,anneclarisse,TRUE,NA,NA
PMC4762441,pmc_article,jackchristen,TRUE,NA,NA
PMC4763990,pmc_article,oceanwall,FALSE,NA,NA
PMC4764960,pmc_article,ppseguel,FALSE,NA,NA
PMC4765498,pmc_article,oceanwall,TRUE,NA,NA
PMC4766201,pmc_article,oceanwall,FALSE,NA,NA
PMC4767401,pmc_article,jaskiratsingh23,FALSE,NA,NA
PMC4770866,pmc_article,jackchristen,FALSE,NA,NA
PMC4771038,pmc_article,jackchristen,FALSE,NA,NA
PMC4771121,pmc_article,brentbiglin,FALSE,NA,NA
PMC4773208,pmc_article,anneclarisse,TRUE,NA,NA
PMC4774641,pmc_article,henryrossiter,TRUE,NA,NA
PMC4775480,pmc_article,jackchristen,FALSE,NA,NA
PMC4776054,pmc_article,mjsong1201,FALSE,NA,NA
PMC4779347,pmc_article,henryrossiter,TRUE,NA,NA
PMC4779866,pmc_article,evelynkue,FALSE,NA,NA
PMC4780236,pmc_article,meganpearson,TRUE,NA,NA
PMC4780720,pmc_article,tonyli0409,FALSE,NA,NA
PMC4781772,pmc_article,jackchristen,TRUE,NA,NA
PMC4781901,pmc_article,evelynkue,FALSE,NA,NA
PMC4784605,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4785010,pmc_article,henryrossiter,FALSE,NA,NA
PMC4785310,pmc_article,ankimnguyen,FALSE,NA,NA
PMC4785322,pmc_article,henryrossiter,FALSE,NA,NA
PMC4786864,pmc_article,mjsong1201,TRUE,NA,NA
PMC4787107,pmc_article,jackchristen,TRUE,NA,NA
PMC4787772,pmc_article,henryrossiter,FALSE,NA,NA
PMC4789806,pmc_article,anneclarisse,TRUE,NA,NA
PMC4789845,pmc_article,jackchristen,FALSE,NA,NA
PMC4789845,pmc_article,brentbiglin,FALSE,NA,NA
PMC4790474,pmc_article,tonyli0409,FALSE,NA,NA
PMC4790490,pmc_article,anneclarisse,TRUE,NA,NA
PMC4791326,pmc_article,oceanwall,FALSE,NA,NA
PMC4792212,pmc_article,courtneybroderick,FALSE,NA,NA
PMC4792616,pmc_article,mjsong1201,TRUE,NA,NA
PMC4792857,pmc_article,anneclarisse,FALSE,NA,NA
PMC4792979,pmc_article,carsonbrown19,FALSE,NA,NA
PMC4793000,pmc_article,henryrossiter,FALSE,NA,NA
